Date,Close
3/5/2021,19086.9915
2/26/2021,18746.5357
2/19/2021,19064.7798
2/12/2021,19143.2451
2/5/2021,18791.8177
1/29/2021,17962.4855
1/22/2021,18470.8377
1/15/2021,18531.6159
1/8/2021,18668.2717
1/1/2021,18020.1323
12/25/2020,18197.585
12/18/2020,18097.7407
12/11/2020,18102.1538
12/4/2020,18061.3996
11/27/2020,17927.0553
11/20/2020,17524.3477
11/13/2020,17161.5129
11/6/2020,16744.173
10/30/2020,16021.7174
10/23/2020,16756.6405
10/16/2020,16881.6924
10/9/2020,17008.5378
10/2/2020,16616.7019
9/25/2020,16462.5323
9/18/2020,16589.5752
9/11/2020,16599.9717
9/4/2020,16586.7904
8/28/2020,17080.1756
8/21/2020,16875.3334
8/14/2020,16866.6905
8/7/2020,16880.6501
7/31/2020,16497.3928
7/24/2020,16312.7318
7/17/2020,16428.7943
7/10/2020,16010.8104
7/3/2020,15872.636
6/26/2020,15440.874
6/19/2020,15722.2218
6/12/2020,15498.4278
6/5/2020,16084.7862
5/29/2020,15410.0259
5/22/2020,15114.2826
5/15/2020,14830.9902
5/8/2020,15144.3611
5/1/2020,14793.1672
4/24/2020,14582.6477
4/17/2020,14508.55
4/10/2020,14312.6516
4/3/2020,13054.4704
3/27/2020,12785.1583
3/20/2020,11934.4516
3/13/2020,13805.2454
3/6/2020,16257.792
2/28/2020,16336.9074
2/21/2020,17904.4954
2/14/2020,17908.8121
2/7/2020,17700.7009
1/31/2020,17361.5108
1/24/2020,17598.9517
1/17/2020,17580.2139
1/10/2020,17252.031
1/3/2020,17066.12
